Run,Generation,RMSE
Run 5,123,0.37111221424250057
Run 5,124,0.3763645061958886
Run 5,125,0.3763645061958886
Run 5,126,0.3763645061958886
Run 5,127,0.3763645061958886
Run 5,128,0.3763645061958886
Run 5,129,0.3763645061958886
Run 5,130,0.3763645061958886
Run 5,131,0.3667936956242952
Run 5,132,0.3763645061958886
Run 5,133,0.3763645061958886
Run 5,134,0.3763645061958886
Run 5,135,0.3763645061958886
Run 5,136,0.3763645061958886
Run 5,137,0.3763645061958886
Run 5,138,0.3763645061958886
Run 5,139,0.3763645061958886
Run 5,140,0.3763645061958886
Run 5,141,0.3763645061958886
Run 5,142,0.3763645061958886
Run 5,143,0.3763645061958886
Run 5,144,0.36712408791888246
Run 5,145,0.36712408791888246
Run 5,146,0.36712408791888246
Run 5,147,0.36712408791888246
Run 5,148,0.38053855309790074
Run 5,149,0.39092852712950704
Run 5,150,0.39092852712950704
Run 6,0,0.5733992782983822
Run 6,1,0.5785209694635776
Run 6,2,0.5748418902777961
Run 6,3,0.52459335866556
Run 6,4,0.52459335866556
Run 6,5,0.52459335866556
Run 6,6,0.5710303227204506
Run 6,7,0.5740887400395623
Run 6,8,0.54959335866556
Run 6,9,0.5112901491685119
Run 6,10,0.5112901491685119
Run 6,11,0.5112901491685119
Run 6,12,0.5112901491685119
Run 6,13,0.5023248755975522
Run 6,14,0.48226003473108203
Run 6,15,0.47612950504926027
Run 6,16,0.47612950504926027
Run 6,17,0.3776616962723426
Run 6,18,0.3776616962723426
Run 6,19,0.3050709319841518
Run 6,20,0.3050709319841518
Run 6,21,0.3050709319841518
Run 6,22,0.3079733034342642
Run 6,23,0.4033275708945101
Run 6,24,0.38404323033387855
Run 6,25,0.3896771168213414
Run 6,26,0.37756213094156255
Run 6,27,0.37756213094156255
Run 6,28,0.37756213094156255
Run 6,29,0.38311585468996806
Run 6,30,0.38311585468996806
Run 6,31,0.37623177837475885
Run 6,32,0.37623177837475885
Run 6,33,0.38811203382725823
Run 6,34,0.3581158546899681
Run 6,35,0.3581158546899681
Run 6,36,0.3581158546899681
Run 6,37,0.3581158546899681
Run 6,38,0.3581158546899681
Run 6,39,0.3581158546899681
Run 6,40,0.3581158546899681
Run 6,41,0.3581158546899681
Run 6,42,0.3581158546899681
Run 6,43,0.3581158546899681
Run 6,44,0.3581158546899681
Run 6,45,0.3731158546899681
Run 6,46,0.3581158546899681
Run 6,47,0.3581158546899681
Run 6,48,0.3581158546899681
Run 6,49,0.3581158546899681
Run 6,50,0.3581158546899681
Run 6,51,0.3581158546899681
Run 6,52,0.3581158546899681
Run 6,53,0.3581158546899681
Run 6,54,0.3581158546899681
Run 6,55,0.3581158546899681
Run 6,56,0.3536653132189694
Run 6,57,0.3536653132189694
Run 6,58,0.3536653132189694
Run 6,59,0.3536653132189694
Run 6,60,0.3581158546899681
Run 6,61,0.3581158546899681
Run 6,62,0.3581158546899681
Run 6,63,0.3581158546899681
Run 6,64,0.3581158546899681
Run 6,65,0.3581158546899681
Run 6,66,0.3581158546899681
Run 6,67,0.3581158546899681
Run 6,68,0.3581158546899681
Run 6,69,0.3581158546899681
Run 6,70,0.3581158546899681
Run 6,71,0.3581158546899681
Run 6,72,0.3581158546899681
Run 6,73,0.3581158546899681
Run 6,74,0.3564570055356643
Run 6,75,0.3581158546899681
Run 6,76,0.3581158546899681
Run 6,77,0.3581158546899681
Run 6,78,0.3581158546899681
Run 6,79,0.3581158546899681
Run 6,80,0.3581158546899681
Run 6,81,0.3581158546899681
Run 6,82,0.3581158546899681
Run 6,83,0.3581158546899681
Run 6,84,0.3581158546899681
Run 6,85,0.3581158546899681
Run 6,86,0.3581158546899681
Run 6,87,0.3581158546899681
Run 6,88,0.3581158546899681
Run 6,89,0.3581158546899681
Run 6,90,0.3581158546899681
Run 6,91,0.3581158546899681
Run 6,92,0.3581158546899681
Run 6,93,0.3581158546899681
Run 6,94,0.3581158546899681
Run 6,95,0.3581158546899681
Run 6,96,0.3581158546899681
Run 6,97,0.3581158546899681
Run 6,98,0.3581158546899681
Run 6,99,0.3581158546899681
Run 6,100,0.3564570055356643
Run 6,101,0.3564570055356643
Run 6,102,0.3564570055356643
Run 6,103,0.3564570055356643
Run 6,104,0.3564570055356643
Run 6,105,0.3564570055356643
Run 6,106,0.3564570055356643
Run 6,107,0.3564570055356643
Run 6,108,0.3564570055356643
Run 6,109,0.3564570055356643
Run 6,110,0.3581158546899681
Run 6,111,0.3581158546899681
Run 6,112,0.3581158546899681
Run 6,113,0.3581158546899681
Run 6,114,0.3564570055356643
Run 6,115,0.3453410242150744
Run 6,116,0.3453410242150744
Run 6,117,0.3453410242150744
Run 6,118,0.3453410242150744
Run 6,119,0.3581158546899681
Run 6,120,0.3581158546899681
Run 6,121,0.3453410242150744
Run 6,122,0.3453410242150744
Run 6,123,0.3581158546899681
Run 6,124,0.3581158546899681
Run 6,125,0.3581158546899681
Run 6,126,0.3581158546899681
Run 6,127,0.3581158546899681
Run 6,128,0.3581158546899681
Run 6,129,0.3581158546899681
Run 6,130,0.3581158546899681
Run 6,131,0.3581158546899681
Run 6,132,0.3453410242150744
Run 6,133,0.3581158546899681
Run 6,134,0.3581158546899681
Run 6,135,0.3581158546899681
Run 6,136,0.3581158546899681
Run 6,137,0.3581158546899681
Run 6,138,0.3581158546899681
Run 6,139,0.3581158546899681
Run 6,140,0.3581158546899681
Run 6,141,0.3581158546899681
Run 6,142,0.3581158546899681
Run 6,143,0.3581158546899681
Run 6,144,0.3581158546899681
Run 6,145,0.3581158546899681
Run 6,146,0.3581158546899681
Run 6,147,0.3581158546899681
Run 6,148,0.3581158546899681
Run 6,149,0.3453410242150744
Run 6,150,0.3453410242150744
